lock_version,model_run_id,player_key,season,position,history_depth,limited_history,is_rookie,year_exp,has_prior_outcome,projection_provider_count,projection_trajectory_prior_year_available,adp_median,actual,method,prediction,residual,pred_resid_5,pred_resid_10,pred_resid_25,pred_resid_50,pred_resid_75,pred_resid_90,pred_resid_95,resid_calibration_available,resid_calibration_pool,resid_calibration_rows,crps,covered_50,covered_80,interval_width_50,interval_width_80
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,1e3d359a-7008-5ebd-ac11-015d52bf3e12,2023,QB,rookie,1,1.0,0.0,0,4.0,0,150.0,17.782857142857143,production,13.895811215365582,3.8870459274915614,-5.736318667193521,-4.54183943340255,-2.6543794123838556,-0.13134286222127045,2.882345498657724,5.485554855973149,6.800301184953704,1,position,185,2.2227190604010945,False,True,5.5367249110415795,10.0273942893757
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,1e94748b-f1d3-58f6-b4b0-c0db791cf8b1,2023,WR,veteran_with_history,0,0.0,2.0,1,4.0,1,18.72,17.566666666666666,production,13.004902587561519,4.5617640791051475,-4.015174156741786,-3.1965213321347936,-1.709736288802053,-0.2694463016970281,1.5716691899843456,3.513616500883256,4.627971929170881,1,position_history,680,3.1631121681021797,False,False,3.2814054787863984,6.71013783301805
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,1f196b51-ba70-5afd-a0f2-0c9a6f993910,2023,WR,veteran_with_history,0,0.0,8.0,1,4.0,1,167.66,4.566666666666667,production,6.981288901371382,-2.414622234704715,-4.015174156741786,-3.1965213321347936,-1.709736288802053,-0.2694463016970281,1.5716691899843456,3.513616500883256,4.627971929170881,1,position_history,680,1.4156055674620092,False,True,3.2814054787863984,6.71013783301805
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,1fab18c4-ed4c-5dd1-9a39-eae05e4dffab,2023,WR,second_year,1,0.0,1.0,1,4.0,1,123.93,5.941666666666666,production,7.565470525653976,-1.6238038589873094,-3.7909773188599103,-3.1726139864600538,-2.102973761650123,-0.5076987122818615,1.7111296426563227,3.2075240093322104,3.966369611794943,1,position_history,159,0.9160782608427822,True,True,3.8141034043064455,6.380137995792264
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,20d64dc9-bab5-5c79-a77e-7f89e8ab71fd,2023,TE,veteran_with_history,0,0.0,4.0,1,3.0,1,361.0,3.6545454545454548,production,3.433976250409504,0.2205692041359506,-3.0313819597685683,-2.5790941432386676,-1.6108684856070599,-0.6037982318726138,0.8729834386294932,2.08578809821436,3.9232007116089678,1,position_history,396,0.5183328032003374,True,True,2.483851924236553,4.664882241453028
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,21956719-b1e4-5bb0-b10e-39ab15747174,2023,TE,veteran_with_history,0,0.0,6.0,1,4.0,1,361.5,6.557142857142857,production,3.6312926858070544,2.9258501713358025,-3.0313819597685683,-2.5790941432386676,-1.6108684856070599,-0.6037982318726138,0.8729834386294932,2.08578809821436,3.9232007116089678,1,position_history,396,2.238434822052627,False,False,2.483851924236553,4.664882241453028
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,21bad382-652a-5b7f-a892-8833d1752222,2023,TE,veteran_with_history,0,0.0,3.0,1,4.0,1,130.0,10.428571428571429,production,6.969808740192094,3.458762688379335,-3.0313819597685683,-2.5790941432386676,-1.6108684856070599,-0.6037982318726138,0.8729834386294932,2.08578809821436,3.9232007116089678,1,position_history,396,2.6968572442319223,False,False,2.483851924236553,4.664882241453028
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,21cd6610-0dbf-5bb8-86c2-88771c60a857,2023,TE,veteran_with_history,0,0.0,2.0,1,3.0,1,,4.933333333333334,production,3.403077661738075,1.5302556715952584,-3.0313819597685683,-2.5790941432386676,-1.6108684856070599,-0.6037982318726138,0.8729834386294932,2.08578809821436,3.9232007116089678,1,position_history,396,1.1409228105133113,False,True,2.483851924236553,4.664882241453028
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,221f2f3d-914f-57ed-915e-e088de1901cb,2023,QB,rookie,1,1.0,0.0,0,4.0,0,288.5,10.5475,production,11.346553930221928,-0.7990539302219286,-5.736318667193521,-4.54183943340255,-2.6543794123838556,-0.13134286222127045,2.882345498657724,5.485554855973149,6.800301184953704,1,position,185,1.0453965130195435,True,True,5.5367249110415795,10.0273942893757
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,22332b51-03ed-5c65-85e6-97f67445610c,2023,RB,veteran_with_history,0,0.0,8.0,1,4.0,1,353.0,2.02,production,4.098331271788374,-2.078331271788374,-4.025830610253381,-3.449098316606915,-2.2377677450375613,-0.5269115349029114,1.8685947796920257,4.3415733038709625,6.009640407531251,1,position_history,443,1.1699009788381531,True,True,4.106362524729587,7.790671620477878
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,235e9c3a-c1b1-5316-b70d-4d02ee569e45,2023,RB,veteran_with_history,0,0.0,5.0,1,4.0,1,342.5,1.4777777777777779,production,4.240884863158127,-2.7631070853803488,-4.025830610253381,-3.449098316606915,-2.2377677450375613,-0.5269115349029114,1.8685947796920257,4.3415733038709625,6.009640407531251,1,position_history,443,1.543571358096941,False,True,4.106362524729587,7.790671620477878
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,23c337f1-377c-5dc2-b5f1-e12efcdf1755,2023,QB,rookie,1,1.0,0.0,0,4.0,0,161.25,6.748,production,13.879433268369745,-7.131433268369745,-5.736318667193521,-4.54183943340255,-2.6543794123838556,-0.13134286222127045,2.882345498657724,5.485554855973149,6.800301184953704,1,position,185,5.239751828485282,False,False,5.5367249110415795,10.0273942893757
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,25066cdf-3833-545f-9fea-48d5bb54840d,2023,WR,rookie,1,1.0,0.0,0,4.0,0,134.0,3.8214285714285716,production,7.496362176624852,-3.6749336051962804,-4.342544664825173,-3.9197857302941066,-2.584689091614848,-0.9177183038630767,1.5088883251850955,3.6501288399622585,5.007842336732754,1,position_history,145,1.9121949187417608,False,True,4.093577416799944,7.5699145702563655
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,25543ffd-c3ff-5e3a-819d-21687a031f90,2023,TE,second_year,1,0.0,1.0,0,3.0,1,411.0,3.08,production,3.6843357440756606,-0.6043357440756605,-3.03110183886002,-2.5957648886051286,-1.6122640296642574,-0.5634011590945915,0.8447379532836248,2.0862376267077893,3.650808131378718,1,position,533,0.4538588277149287,True,True,2.457001982947882,4.682002515312918
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,2656ae46-ec0a-5f7d-9b2d-234b2f563743,2023,TE,veteran_with_history,0,0.0,3.0,1,4.0,1,281.0,3.3200000000000003,production,4.074115949397103,-0.7541159493971028,-3.0313819597685683,-2.5790941432386676,-1.6108684856070599,-0.6037982318726138,0.8729834386294932,2.08578809821436,3.9232007116089678,1,position_history,396,0.4782411876466197,True,True,2.483851924236553,4.664882241453028
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,2a188917-7dff-5b64-9e14-c6241f8893ec,2023,TE,rookie,1,1.0,0.0,0,2.0,0,,1.02,production,3.3627938387657363,-2.3427938387657363,-3.03110183886002,-2.5957648886051286,-1.6122640296642574,-0.5634011590945915,0.8447379532836248,2.0862376267077893,3.650808131378718,1,position,533,1.1977372898979692,False,True,2.457001982947882,4.682002515312918
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,2b735d2f-8117-583a-a2b9-8a7b1b7df1fc,2023,WR,veteran_with_history,0,0.0,4.0,1,4.0,1,195.595,7.206250000000001,production,6.520302829426424,0.6859471705735771,-4.015174156741786,-3.1965213321347936,-1.709736288802053,-0.2694463016970281,1.5716691899843456,3.513616500883256,4.627971929170881,1,position_history,680,0.6897112972161028,True,True,3.2814054787863984,6.71013783301805
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,2b73f2a2-0315-5f68-a4b2-42c808d40a8d,2023,RB,second_year,1,0.0,1.0,1,4.0,1,135.3,7.91875,production,7.47609117023111,0.4426588297688898,-4.04781294076431,-3.220388622600985,-2.3644833888178196,-0.7420994208775626,2.330013886116792,5.250299728733676,6.494315224596956,1,position_history,116,0.8436766263246214,True,True,4.694497274934612,8.470688351334662
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,2b84d3f7-e8cf-5479-8716-0f3a30c5d306,2023,RB,veteran_with_history,0,0.0,7.0,1,2.0,1,,1.116666666666667,production,2.962922237668156,-1.8462555710014892,-4.025830610253381,-3.449098316606915,-2.2377677450375613,-0.5269115349029114,1.8685947796920257,4.3415733038709625,6.009640407531251,1,position_history,443,1.0575321617665487,True,True,4.106362524729587,7.790671620477878
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,2c047821-5db0-5c6a-8c18-1b40ac17be45,2023,TE,second_year,1,0.0,1.0,0,1.0,1,,3.4166666666666665,production,3.070326929572694,0.3463397370939725,-3.03110183886002,-2.5957648886051286,-1.6122640296642574,-0.5634011590945915,0.8447379532836248,2.0862376267077893,3.650808131378718,1,position,533,0.5521604493398427,True,True,2.457001982947882,4.682002515312918
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,2c69e5f4-c00c-560a-a291-1f230e36492e,2023,RB,veteran_with_history,0,0.0,9.0,1,4.0,1,110.65,6.488333333333333,production,7.72923006537139,-1.240896732038057,-4.025830610253381,-3.449098316606915,-2.2377677450375613,-0.5269115349029114,1.8685947796920257,4.3415733038709625,6.009640407531251,1,position_history,443,0.8694112775947174,True,True,4.106362524729587,7.790671620477878
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,2cdb1bbf-1112-5b7b-b329-7ac0f77c8ee9,2023,RB,second_year,1,0.0,1.0,1,4.0,1,48.0,5.553846153846154,production,11.886634291699957,-6.332788137853804,-4.04781294076431,-3.220388622600985,-2.3644833888178196,-0.7420994208775626,2.330013886116792,5.250299728733676,6.494315224596956,1,position_history,116,4.911215420827869,False,False,4.694497274934612,8.470688351334662
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,2d81dad5-0b57-5fc0-b5d9-88263ffa4cf4,2023,TE,rookie,1,1.0,0.0,0,3.0,0,190.99,6.711111111111112,production,4.563781678870217,2.1473294322408956,-3.03110183886002,-2.5957648886051286,-1.6122640296642574,-0.5634011590945915,0.8447379532836248,2.0862376267077893,3.650808131378718,1,position,533,1.607050763533277,False,False,2.457001982947882,4.682002515312918
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,2eb52566-5e7d-5c40-9af5-4837f4ffcf54,2023,RB,veteran_with_history,0,0.0,6.0,1,4.0,1,150.305,10.077777777777778,production,6.850076279566996,3.2277014982107817,-4.025830610253381,-3.449098316606915,-2.2377677450375613,-0.5269115349029114,1.8685947796920257,4.3415733038709625,6.009640407531251,1,position_history,443,2.038439848682933,False,True,4.106362524729587,7.790671620477878
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,2f3a5f36-ad51-527b-8fdc-ca0a5e431ad6,2023,RB,veteran_with_history,0,0.0,8.0,1,3.0,1,,1.0571428571428572,production,4.011339493582962,-2.9541966364401047,-4.025830610253381,-3.449098316606915,-2.2377677450375613,-0.5269115349029114,1.8685947796920257,4.3415733038709625,6.009640407531251,1,position_history,443,1.6681006068521063,False,True,4.106362524729587,7.790671620477878
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,2f721bed-8e17-5b45-97ae-69c039387004,2023,WR,rookie,1,1.0,0.0,0,4.0,0,166.28,15.05,production,6.705012671334852,8.344987328665148,-4.342544664825173,-3.9197857302941066,-2.584689091614848,-0.9177183038630767,1.5088883251850955,3.6501288399622585,5.007842336732754,1,position_history,145,7.04865033624847,False,False,4.093577416799944,7.5699145702563655
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,3110cb73-50be-5923-aa10-cb17df09e384,2023,RB,veteran_with_history,0,0.0,5.0,1,4.0,1,380.0,1.4000000000000001,production,3.8932344729605304,-2.4932344729605305,-4.025830610253381,-3.449098316606915,-2.2377677450375613,-0.5269115349029114,1.8685947796920257,4.3415733038709625,6.009640407531251,1,position_history,443,1.381766043252211,False,True,4.106362524729587,7.790671620477878
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,322001dc-5860-53e0-a440-ff37e3ada059,2023,RB,veteran_with_history,0,0.0,4.0,1,2.0,0,,2.1399999999999997,production,3.05872772155816,-0.9187277215581604,-4.025830610253381,-3.449098316606915,-2.2377677450375613,-0.5269115349029114,1.8685947796920257,4.3415733038709625,6.009640407531251,1,position_history,443,0.7892356999244232,True,True,4.106362524729587,7.790671620477878
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,32510374-a4c9-53c3-93ee-b327a81f2724,2023,WR,second_year,1,0.0,1.0,1,4.0,1,126.12,9.55625,production,8.213499079602277,1.342750920397723,-3.7909773188599103,-3.1726139864600538,-2.102973761650123,-0.5076987122818615,1.7111296426563227,3.2075240093322104,3.966369611794943,1,position_history,159,0.9591641754579792,True,True,3.8141034043064455,6.380137995792264
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,34265876-a064-598f-9e8b-cc20914ed099,2023,TE,veteran_with_history,0,0.0,3.0,1,3.0,1,,2.0555555555555554,production,2.932042868645956,-0.8764873130904007,-3.0313819597685683,-2.5790941432386676,-1.6108684856070599,-0.6037982318726138,0.8729834386294932,2.08578809821436,3.9232007116089678,1,position_history,396,0.4995480431955295,True,True,2.483851924236553,4.664882241453028
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,34beb3fa-5005-5be2-b163-32949f96ec1b,2023,QB,veteran_with_history,0,0.0,7.0,1,4.0,1,81.85,19.73,production,17.361486413232942,2.368513586767058,-5.183316809685131,-4.198617394699014,-2.5320522922616755,-0.31727582506378305,2.9063064280138518,5.293765776757715,6.111632339233111,1,position_history,144,1.3743561234193695,True,True,5.438358720275527,9.49238317145673
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,366e3f43-dfe4-5527-8297-5c9004492763,2023,RB,veteran_with_history,0,0.0,4.0,1,4.0,1,134.8,9.14625,production,7.1521256553798915,1.9941243446201087,-4.025830610253381,-3.449098316606915,-2.2377677450375613,-0.5269115349029114,1.8685947796920257,4.3415733038709625,6.009640407531251,1,position_history,443,1.3105658670518554,False,True,4.106362524729587,7.790671620477878
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,367ecb02-b7bc-57f9-b01f-8febdef8a118,2023,WR,second_year,1,0.0,1.0,1,3.0,1,336.0,5.2,production,3.945281555601935,1.254718444398065,-3.7909773188599103,-3.1726139864600538,-2.102973761650123,-0.5076987122818615,1.7111296426563227,3.2075240093322104,3.966369611794943,1,position_history,159,0.9244485508854268,True,True,3.8141034043064455,6.380137995792264
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,380d2c7d-99ef-5ddc-a057-fab93f1480ba,2023,WR,veteran_with_history,0,0.0,10.0,1,4.0,1,54.73,11.3125,production,10.645066189712505,0.6674338102874948,-4.015174156741786,-3.1965213321347936,-1.709736288802053,-0.2694463016970281,1.5716691899843456,3.513616500883256,4.627971929170881,1,position_history,680,0.6855039638029903,True,True,3.2814054787863984,6.71013783301805
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,399f7c0a-f537-53b1-826c-cec23035d733,2023,WR,veteran_with_history,0,0.0,4.0,1,4.0,1,32.93,13.46,production,11.961145273910418,1.4988547260895828,-4.015174156741786,-3.1965213321347936,-1.709736288802053,-0.2694463016970281,1.5716691899843456,3.513616500883256,4.627971929170881,1,position_history,680,0.9774351648924364,True,True,3.2814054787863984,6.71013783301805
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,39fe9091-68fb-59a6-b3d6-1613f8eb2194,2023,TE,second_year,1,0.0,1.0,1,3.0,0,,2.3272727272727276,production,3.016067360407264,-0.6887946331345365,-3.03110183886002,-2.5957648886051286,-1.6122640296642574,-0.5634011590945915,0.8447379532836248,2.0862376267077893,3.650808131378718,1,position,533,0.4624908954505489,True,True,2.457001982947882,4.682002515312918
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,3a76bc58-678d-58ce-a65b-75cd507bfba8,2023,WR,veteran_with_history,0,0.0,5.0,1,3.0,1,401.0,1.7583333333333335,production,3.7410368657451785,-1.982703532411845,-4.015174156741786,-3.1965213321347936,-1.709736288802053,-0.2694463016970281,1.5716691899843456,3.513616500883256,4.627971929170881,1,position_history,680,1.1554128658392058,False,True,3.2814054787863984,6.71013783301805
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,3b4bc94c-3a48-5ec8-98d9-7ab28a02dc05,2023,RB,veteran_with_history,0,0.0,2.0,1,4.0,1,32.9,10.891666666666667,production,12.602503003316452,-1.710836336649784,-4.025830610253381,-3.449098316606915,-2.2377677450375613,-0.5269115349029114,1.8685947796920257,4.3415733038709625,6.009640407531251,1,position_history,443,1.0171877140412602,True,True,4.106362524729587,7.790671620477878
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,3cc88c44-d01e-5e24-9051-56ec37ca0c50,2023,RB,veteran_with_history,0,0.0,5.0,1,4.0,1,157.84,3.7250000000000005,production,6.606642598680755,-2.881642598680754,-4.025830610253381,-3.449098316606915,-2.2377677450375613,-0.5269115349029114,1.8685947796920257,4.3415733038709625,6.009640407531251,1,position_history,443,1.6201197909791802,False,True,4.106362524729587,7.790671620477878
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,3d9dd7dc-b646-5af6-8a50-cb31a1d2a598,2023,QB,veteran_with_history,0,0.0,3.0,1,4.0,1,43.099999999999994,17.743076923076924,production,18.799635509305105,-1.0565585862281814,-5.183316809685131,-4.198617394699014,-2.5320522922616755,-0.31727582506378305,2.9063064280138518,5.293765776757715,6.111632339233111,1,position_history,144,1.079074717429667,True,True,5.438358720275527,9.49238317145673
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,3e3df6e1-701c-5127-9fe0-75e945b197ff,2023,TE,veteran_with_history,0,0.0,2.0,1,3.0,1,,1.175,production,3.009417304035001,-1.8344173040350011,-3.0313819597685683,-2.5790941432386676,-1.6108684856070599,-0.6037982318726138,0.8729834386294932,2.08578809821436,3.9232007116089678,1,position_history,396,0.8779400949692673,False,True,2.483851924236553,4.664882241453028
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,3f113f57-6733-5e89-b03c-156c4a78ae10,2023,TE,rookie,1,1.0,0.0,0,3.0,0,,2.97,production,3.12295181000321,-0.15295181000320968,-3.03110183886002,-2.5957648886051286,-1.6122640296642574,-0.5634011590945915,0.8447379532836248,2.0862376267077893,3.650808131378718,1,position,533,0.45462106953921566,True,True,2.457001982947882,4.682002515312918
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,3f62bef9-831d-53b7-a0aa-5a781fbe2151,2023,WR,rookie,1,1.0,0.0,0,3.0,0,322.0,1.4000000000000001,production,4.202761493742152,-2.8027614937421514,-4.342544664825173,-3.9197857302941066,-2.584689091614848,-0.9177183038630767,1.5088883251850955,3.6501288399622585,5.007842336732754,1,position_history,145,1.3470771233514447,False,True,4.093577416799944,7.5699145702563655
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,3fa89aa9-d289-50a3-9210-77e92dbfee57,2023,WR,veteran_with_history,0,0.0,9.0,1,4.0,1,98.32,6.714285714285715,production,8.588646178030077,-1.8743604637443614,-4.015174156741786,-3.1965213321347936,-1.709736288802053,-0.2694463016970281,1.5716691899843456,3.513616500883256,4.627971929170881,1,position_history,680,1.0980808841188887,False,True,3.2814054787863984,6.71013783301805
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,402eabea-209d-5bae-93ea-ad5e22d373d5,2023,QB,second_year,1,0.0,1.0,1,4.0,1,180.0,11.305,production,11.960173778090097,-0.6551737780900968,-5.736318667193521,-4.54183943340255,-2.6543794123838556,-0.13134286222127045,2.882345498657724,5.485554855973149,6.800301184953704,1,position,185,1.0235392293048355,True,True,5.5367249110415795,10.0273942893757
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,4303b4b0-9888-5467-88ff-431fa1962604,2023,WR,rookie,1,1.0,0.0,0,4.0,0,128.555,15.36875,production,6.118212592959096,9.250537407040905,-4.342544664825173,-3.9197857302941066,-2.584689091614848,-0.9177183038630767,1.5088883251850955,3.6501288399622585,5.007842336732754,1,position_history,145,7.9542004146242276,False,False,4.093577416799944,7.5699145702563655
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,4392c0e1-b8dd-5cf8-8b4f-2529586bd71a,2023,WR,veteran_with_history,0,0.0,8.0,1,4.0,1,41.7,13.4,production,11.723341544634351,1.676658455365649,-4.015174156741786,-3.1965213321347936,-1.709736288802053,-0.2694463016970281,1.5716691899843456,3.513616500883256,4.627971929170881,1,position_history,680,1.06638061297053,False,True,3.2814054787863984,6.71013783301805
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,43c73a03-207b-53e4-8c96-495ff4664cca,2023,RB,second_year,1,0.0,1.0,0,4.0,1,173.59,7.050000000000001,production,5.722108544729212,1.3278914552707883,-4.04781294076431,-3.220388622600985,-2.3644833888178196,-0.7420994208775626,2.330013886116792,5.250299728733676,6.494315224596956,1,position_history,116,1.0138612972806076,True,True,4.694497274934612,8.470688351334662
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,440ea11e-4a81-56c3-a4b3-c1b98e706346,2023,TE,veteran_with_history,0,0.0,17.0,1,3.0,1,,2.38,production,2.6449771394514348,-0.26497713945143486,-3.0313819597685683,-2.5790941432386676,-1.6108684856070599,-0.6037982318726138,0.8729834386294932,2.08578809821436,3.9232007116089678,1,position_history,396,0.44814916651982317,True,True,2.483851924236553,4.664882241453028
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,447b185a-9ecd-51f6-8921-30a0206a573c,2023,RB,veteran_with_history,0,0.0,6.0,1,3.0,1,71.8,2.335714285714286,production,10.082697229650764,-7.746982943936478,-4.025830610253381,-3.449098316606915,-2.2377677450375613,-0.5269115349029114,1.8685947796920257,4.3415733038709625,6.009640407531251,1,position_history,443,6.216748401092458,False,False,4.106362524729587,7.790671620477878
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,45d0654b-4331-56ce-a016-514e89fc38f1,2023,QB,veteran_with_history,0,0.0,8.0,1,4.0,1,373.0,12.8,production,11.335759995283885,1.4642400047161157,-5.183316809685131,-4.198617394699014,-2.5320522922616755,-0.31727582506378305,2.9063064280138518,5.293765776757715,6.111632339233111,1,position_history,144,1.086821935128827,True,True,5.438358720275527,9.49238317145673
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,45dca743-6e67-53db-b87c-97668a0c08d8,2023,RB,second_year,1,0.0,1.0,1,4.0,1,46.89,14.65625,production,12.435150693916123,2.221099306083877,-4.04781294076431,-3.220388622600985,-2.3644833888178196,-0.7420994208775626,2.330013886116792,5.250299728733676,6.494315224596956,1,position_history,116,1.3547682771139384,True,True,4.694497274934612,8.470688351334662
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,461cb2ab-2d3d-551b-9fc6-4919f5629027,2023,RB,second_year,1,0.0,1.0,1,4.0,1,121.4,10.4,production,7.2726614357022505,3.12733856429775,-4.04781294076431,-3.220388622600985,-2.3644833888178196,-0.7420994208775626,2.330013886116792,5.250299728733676,6.494315224596956,1,position_history,116,1.8392785240735923,False,True,4.694497274934612,8.470688351334662
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,470bce8b-05ac-5a15-9774-e2d825f72d9e,2023,RB,veteran_with_history,0,0.0,5.0,1,4.0,1,10.4,14.384615384615385,production,14.96418658267365,-0.5795711980582645,-4.025830610253381,-3.449098316606915,-2.2377677450375613,-0.5269115349029114,1.8685947796920257,4.3415733038709625,6.009640407531251,1,position_history,443,0.7525464994660478,True,True,4.106362524729587,7.790671620477878
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,475a2276-6786-5877-b07f-71db71b90f3e,2023,RB,veteran_with_history,0,0.0,2.0,1,2.0,1,,2.35,production,3.9370940676379305,-1.5870940676379304,-4.025830610253381,-3.449098316606915,-2.2377677450375613,-0.5269115349029114,1.8685947796920257,4.3415733038709625,6.009640407531251,1,position_history,443,0.9723212859450034,True,True,4.106362524729587,7.790671620477878
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,478368e9-1d81-51c1-9521-d705a1d2e055,2023,QB,veteran_with_history,0,0.0,7.0,1,4.0,1,112.25,16.83125,production,15.620242721716712,1.2110072782832884,-5.183316809685131,-4.198617394699014,-2.5320522922616755,-0.31727582506378305,2.9063064280138518,5.293765776757715,6.111632339233111,1,position_history,144,1.0332498893840887,True,True,5.438358720275527,9.49238317145673
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,47c508de-ee91-5f11-9d62-8e2f9db32ae1,2023,QB,veteran_with_history,0,0.0,10.0,1,4.0,1,111.15,14.028571428571428,production,16.40533532054253,-2.376763891971102,-5.183316809685131,-4.198617394699014,-2.5320522922616755,-0.31727582506378305,2.9063064280138518,5.293765776757715,6.111632339233111,1,position_history,144,1.5412345677556512,True,True,5.438358720275527,9.49238317145673
