"","player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","idp_solo","idp_solo_sd","idp_sack","idp_sack_sd","idp_int","idp_int_sd","idp_pd","idp_pd_sd","idp_td","idp_td_sd","birthdate","draft_year","injury_status","injury_details","season_year","week"
"183","Pierre Strong Jr.","CLE","RB","15733","weighted",NA,NA,NA,NA,NA,NA,152.19878296146,112.614073748712,0.334685598377282,0.577935228079037,0.798985801217039,0.345969737540765,NA,NA,NA,NA,82.9837728194726,43.4240027365512,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998-12-10,2022,NA,NA,NA,NA
"184","Jeremy McNichols","WAS","RB","13143","weighted",NA,NA,NA,NA,NA,NA,151.481904761905,70.6466587667462,2.29304761904762,1.57399250059284,0,0,NA,NA,NA,NA,17.8380952380952,9.79803382068891,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995-12-26,2017,NA,NA,NA,NA
"185","Carson Steele","KC","RB","16612","weighted",NA,NA,NA,NA,NA,NA,185.785394932936,43.8406204335659,0.512667660208644,0.707106781186547,3,6.28238642265121e-16,NA,NA,NA,NA,34.5380029806259,2.12132034355964,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-10-21,2024,NA,NA,NA,NA
"186","Ronnie Rivers","LAR","RB","15726","weighted",NA,NA,NA,NA,NA,NA,139.117563739377,84.1457069611992,0,0,0,0,NA,NA,NA,NA,29.9050991501416,7.77817459305202,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-01-31,2022,NA,NA,NA,NA
"187","Ameer Abdullah","SF","RB","12155","weighted",NA,NA,NA,NA,NA,NA,150.367896311067,51.0773141722463,1,0,0,0,NA,NA,NA,NA,103.607178464606,36.5125157616616,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993-06-13,2015,NA,NA,NA,NA
"188","Clyde Edwards-Helaire","NO","RB","14803","weighted",NA,NA,NA,NA,NA,NA,103.240853658537,111.722871427475,0.501524390243902,0.707106781186548,0.0250762195121951,0.0353553390593274,NA,NA,NA,NA,14.0060975609756,2.82842712474619,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,NA,NA,NA,NA
"189","Chris Brooks","GB","RB","16387","weighted",NA,NA,NA,NA,NA,NA,95.029,73.8781960889345,0.344,0.581879449006865,0,0,NA,NA,NA,NA,22.643,20.4061553702514,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-01-11,2023,NA,NA,NA,NA
"190","Damien Martinez","SEA","RB","17054","weighted",NA,NA,NA,NA,NA,NA,145.46282245827,34.6482322781408,1,0,0,0,NA,NA,NA,NA,33.5068285280728,6.36396103067893,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-01-31,2025,NA,NA,NA,NA
"191","Kalel Mullings","TEN","RB","17050","weighted",NA,NA,NA,NA,NA,NA,167,NA,1,NA,0,NA,NA,NA,NA,NA,29,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-10-04,2025,NA,NA,NA,NA
"192","Amar Johnson","GB","RB","17272","weighted",NA,NA,NA,NA,NA,NA,165,NA,1,NA,0,NA,NA,NA,NA,NA,26,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,NA,NA,NA,NA
"193","Tyler Goodson","IND","RB","15730","weighted",NA,NA,NA,NA,NA,NA,134.707,28.9861231814865,0.8038,0.344774023244095,0,0,NA,NA,NA,NA,62.519,28.074661152525,1.30851046258467,0.321332031838168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,NA,NA,NA,NA
"194","Michael Carter","ARI","RB","15258","weighted",NA,NA,NA,NA,NA,NA,160,NA,0,NA,0,NA,NA,NA,NA,NA,77,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"195","Israel Abanikanda","GB","RB","16168","weighted",NA,NA,NA,NA,NA,NA,145,NA,1,NA,0,NA,NA,NA,NA,NA,17,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-10-05,2023,NA,NA,NA,NA
"196","Craig Reynolds","DET","RB","14727","weighted",NA,NA,NA,NA,NA,NA,128.873937677054,12.0208152801713,0,0,0,0,NA,NA,NA,NA,34.6628895184136,12.7279220613579,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2019,NA,NA,NA,NA
"197","Hassan Haskins","LAC","RB","15720","weighted",NA,NA,NA,NA,NA,NA,101.569299552906,24.0416305603426,1.34113263785395,0.494974746830583,0.438599105812221,0.636396103067893,NA,NA,NA,NA,35.2846497764531,12.0208152801713,0.951266766020864,0.0707106781186547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-11-26,2022,NA,NA,NA,NA
"198","Patrick Taylor","SF","RB","14817","weighted",NA,NA,NA,NA,NA,NA,111,NA,0.4,NA,0,NA,NA,NA,NA,NA,39,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,NA,NA,NA
"199","Dare Ogunbowale","HOU","RB","13148","weighted",NA,NA,NA,NA,NA,NA,59.5183284457478,27.1958246932736,0.0106782288611926,0.0218847233486959,0,0,NA,NA,NA,NA,94.8057184750733,32.8490244901434,0.528885630498534,0.639923575968408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA
"200","Raheem Blackshear","CAR","RB","15973","weighted",NA,NA,NA,NA,NA,NA,94,NA,0,NA,0,NA,NA,NA,NA,NA,47,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998-06-05,2022,NA,NA,NA,NA
"201","Kenny McIntosh","SEA","RB","16170","weighted",NA,NA,NA,NA,NA,NA,85,NA,0,NA,0,NA,NA,NA,NA,NA,35,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-03-03,2023,"IR","Knee - ACL",2025,0
"202","LeQuint Allen","JAC","RB","17061","weighted",NA,NA,NA,NA,NA,NA,82,NA,0,NA,0,NA,NA,NA,NA,NA,14,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-08-05,2025,NA,NA,NA,NA
"203","Rasheen Ali","BAL","RB","16746","weighted",NA,NA,NA,NA,NA,NA,40,NA,0,NA,0,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-02-16,2024,NA,NA,NA,NA
"204","Trey Sermon","PIT","RB","15257","weighted",NA,NA,NA,NA,NA,NA,77,NA,0.6,NA,0,NA,NA,NA,NA,NA,39,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"205","Travis Homer","CHI","RB","14083","weighted",NA,NA,NA,NA,NA,NA,34,NA,0,NA,0,NA,NA,NA,NA,NA,5,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2019,NA,NA,NA,NA
"206","Carlos Washington","ATL","RB","16864","weighted",NA,NA,NA,NA,NA,NA,71,NA,0,NA,0.6,NA,NA,NA,NA,NA,22,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998-12-26,2023,NA,NA,NA,NA
"207","Jordan Mims","TEN","RB","16424","weighted",NA,NA,NA,NA,NA,NA,23,NA,0,NA,0,NA,NA,NA,NA,NA,40,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-05-16,2023,NA,NA,NA,NA
"208","Hunter Luepke","DAL","RB","16391","weighted",NA,NA,NA,NA,NA,NA,43.4466463414634,24.7487373415292,0,0,0,0,NA,NA,NA,NA,68.3856707317073,53.0330085889911,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-02-28,2023,NA,NA,NA,NA
"209","Tyler Badie","DEN","RB","15718","weighted",NA,NA,NA,NA,NA,NA,57,NA,0,NA,2.5,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-02-07,2022,NA,NA,NA,NA
"210","Eric Gray","NYG","RB","16173","weighted",NA,NA,NA,NA,NA,NA,25,NA,0,NA,0.4,NA,NA,NA,NA,NA,35,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-11-04,2023,"O","Undisclosed",2025,0
"211","Julius Chestnut","TEN","RB","15965","weighted",NA,NA,NA,NA,NA,NA,28,NA,0,NA,0,NA,NA,NA,NA,NA,19,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-10-26,2022,NA,NA,NA,NA
"212","Jashaun Corbin","FA","RB","15729","weighted",NA,NA,NA,NA,NA,NA,40,NA,0,NA,0,NA,NA,NA,NA,NA,14,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-08-20,2022,NA,NA,NA,NA
"213","Deuce Vaughn","DAL","RB","16176","weighted",NA,NA,NA,NA,NA,NA,35,NA,0,NA,0,NA,NA,NA,NA,NA,44,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-11-02,2023,"Q","Hamstring",2025,0
"214","Alec Ingold","MIA","RB","14420","weighted",NA,NA,NA,NA,NA,NA,27.5198170731707,9.19238815542512,0.199390243902439,0.282842712474619,0.100304878048781,0.14142135623731,NA,NA,NA,NA,84.9390243902439,28.2842712474619,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2019,"Q","Concussion",2025,0
"215","Sione Vaki","DET","RB","16678","weighted",NA,NA,NA,NA,NA,NA,34,NA,0,NA,0,NA,NA,NA,NA,NA,34,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-07-30,2024,"Q","Leg",2025,0
"216","Kyle Juszczyk","SF","RB","11367","weighted",NA,NA,NA,NA,NA,NA,25.2693754702784,6.56931384817833,0.700918851652486,0.570083726566239,0.489892149485829,0.410996409803859,NA,NA,NA,NA,167.564334085779,77.5574836875065,1.1589164785553,0.871626484293059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991-04-23,2013,"Q","Achilles",2025,0
"217","DeeJay Dallas","ARI","RB","14815","weighted",NA,NA,NA,NA,NA,NA,22,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,NA,NA,NA,NA
"218","Darrynton Evans","BUF","RB","14808","weighted",NA,NA,NA,NA,NA,NA,12,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,NA,NA,NA,NA
"219","C.J. Ham","MIN","RB","12923","weighted",NA,NA,NA,NA,NA,NA,13.6393442622951,7.77817459305202,1.17153502235469,1.20208152801713,0,0,NA,NA,NA,NA,58.5692995529061,24.0416305603426,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993-07-22,2016,"Q","Ankle",2025,0
"220","Michael Burton","DEN","RB","12325","weighted",NA,NA,NA,NA,NA,NA,8.56333830104322,3.53553390593274,1.09746646795827,0.141421356237309,0,0,NA,NA,NA,NA,62.9746646795827,1.41421356237309,0.707600596125186,0.424264068711928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992-02-01,2015,"Q","Undisclosed",2025,0
"221","Terrell Jennings","NE","RB","16957","weighted",NA,NA,NA,NA,NA,NA,12,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-03-01,2024,NA,NA,NA,NA
"222","Patrick Ricard","BAL","RB","13455","weighted",NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,NA,NA,NA,NA,35,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994-05-27,2017,NA,NA,NA,NA
"223","Justin Jefferson","MIN","WR","14836","weighted",NA,NA,NA,NA,NA,NA,3.83650998993819,5.37663626428553,0,0,0.369383354894351,0.335598436957181,NA,NA,NA,NA,1509.16127641225,146.987372443503,9.68443294523502,1.92900528607203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,"Q","Hamstring",2025,0
"224","Puka Nacua","LAR","WR","16211","weighted",NA,NA,NA,NA,NA,NA,67.6338569580484,6.86208188290712,0.603607468480232,0.459263513202575,0.369383354894351,0.335598436957181,NA,NA,NA,NA,1443.02026735662,135.107179666023,6.91642949547219,1.02329009261551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-05-29,2023,NA,NA,NA,NA
"225","Ja'Marr Chase","CIN","WR","15281","weighted",NA,NA,NA,NA,NA,NA,15.6276535452473,8.07214001206411,0,0,0.369383354894351,0.335598436957181,NA,NA,NA,NA,1576.89391979301,60.11245086168,13.2074601121173,2.15846003774016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"226","CeeDee Lamb","DAL","WR","14832","weighted",NA,NA,NA,NA,NA,NA,59.9006591511119,29.0323754413726,0.338526458448839,0.497755915044887,1.16992238033635,0.201276690627857,NA,NA,NA,NA,1402.19361793877,105.292289552473,8.88081069426477,1.60868059399757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,NA,NA,NA,NA
"227","Malik Nabers","NYG","WR","16615","weighted",NA,NA,NA,NA,NA,NA,14.2204521653422,11.7559928063495,0,0,0.369383354894351,0.335598436957181,NA,NA,NA,NA,1329.09616213885,126.742022306641,9.33022854678741,2.88770233105219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-07-28,2024,"Q","Shoulder",2025,0
"228","Brian Thomas Jr.","JAC","WR","16618","weighted",NA,NA,NA,NA,NA,NA,35.7107928294215,11.1115934366021,0,0,0.369383354894351,0.335598436957181,NA,NA,NA,NA,1300.26088831393,122.77517394927,9.90155239327296,2.45590031990075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-10-08,2024,NA,NA,NA,NA
"229","A.J. Brown","PHI","WR","14104","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,1.04242130228547,0.0700069744881612,NA,NA,NA,NA,1254.02716688228,135.261367792838,8.81000431220354,1.59045533804149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"Q","Hamstring",2025,0
"230","Amon-Ra St. Brown","DET","WR","15287","weighted",NA,NA,NA,NA,NA,NA,16.4205384094129,9.86679826836628,0.00438407359494035,0.00793035984072895,0.985780508840017,0.013380446375949,NA,NA,NA,NA,1300.42518326865,76.1853781676903,9.25541181543769,1.36574618678788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"231","Ladd McConkey","LAC","WR","16627","weighted",NA,NA,NA,NA,NA,NA,1.54621244789421,2.4991198005292,0,0,0.383602846054334,0.33737556769003,NA,NA,NA,NA,1256.42992669254,104.565829117006,8.32682190599396,1.37199020504982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,"Q","Undisclosed",2025,0
"232","Nico Collins","HOU","WR","15290","weighted",NA,NA,NA,NA,NA,NA,2.6682478079632,2.57175290471642,0.0665976714100906,0.106510274961284,0.355163863734368,0.334347754280592,NA,NA,NA,NA,1337.68564036223,67.0790549739823,10.1003880983182,1.92829521289867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"233","Tyreek Hill","MIA","WR","12801","weighted",NA,NA,NA,NA,NA,NA,43.4107373868047,5.30203967262473,0.00553604488490215,0.0100141631021817,0.539305735230703,0.293666605102739,NA,NA,NA,NA,1179.26778783959,72.3994136685825,7.7233290211298,0.778239685273773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994-03-01,2016,NA,NA,NA,NA
"234","Davante Adams","LAR","WR","11675","weighted",NA,NA,NA,NA,NA,NA,3.32988357050453,5.32551374806421,0,0,0.355163863734368,0.334347754280592,NA,NA,NA,NA,1117.19922380336,130.085353677985,8.60379473911169,1.43063669568954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992-12-24,2014,NA,NA,NA,NA
"235","Jaxon Smith-Njigba","SEA","WR","16185","weighted",NA,NA,NA,NA,NA,NA,23.8324832132077,12.7888864665355,0,0,0.369383354894351,0.335598436957181,NA,NA,NA,NA,1133.63216903838,111.167424033671,7.17718844329452,1.30147676539166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-02-14,2023,NA,NA,NA,NA
"236","Drake London","ATL","WR","15751","weighted",NA,NA,NA,NA,NA,NA,1.51318096880839,4.38433948285429,0,0,0.369383354894351,0.335598436957181,NA,NA,NA,NA,1221.964639931,56.3563275123877,8.00909874946097,1.34610635002017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-07-24,2022,NA,NA,NA,NA
"237","Jerry Jeudy","CLE","WR","14833","weighted",NA,NA,NA,NA,NA,NA,4.70633893919793,6.41339954954461,0,0,0.454344545062527,0.298839616471461,NA,NA,NA,NA,1114.13281586891,117.5131476183,4.58201811125485,1.27704161445199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,NA,NA,NA,NA
"238","Terry McLaurin","WAS","WR","14109","weighted",NA,NA,NA,NA,NA,NA,5.84683053040103,5.04067203365537,0,0,0.900819318671841,0.099881198064397,NA,NA,NA,NA,1120.86632169038,82.1007571287748,9.29573091849935,2.0440699863499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2019,"O","Ankle",2025,0
"239","Tee Higgins","CIN","WR","14835","weighted",NA,NA,NA,NA,NA,NA,0.665976714100906,1.06510274961284,0,0,0.957460112117292,0.0345556333349325,NA,NA,NA,NA,1112.26908150065,125.283857866473,9.43109098749461,1.3025376203874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,NA,NA,NA,NA
"240","D.J. Moore","CHI","WR","13635","weighted",NA,NA,NA,NA,NA,NA,56.5446990697961,8.93839012723993,0.108032296769563,0.21935876159714,1.18402328589909,0.236839167280014,NA,NA,NA,NA,1078.24062095731,80.9143029391837,6.71655886157827,0.949362786393972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997-04-14,2018,NA,NA,NA,NA
"241","Tetairoa McMillan","CAR","WR","17071","weighted",NA,NA,NA,NA,NA,NA,10.4184274831105,8.45980775562796,0,0,1.20569210866753,0.4204267978418,NA,NA,NA,NA,962.639931004744,134.180607996593,6.24174213022855,1.35023828306776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-04-05,2025,NA,NA,NA,NA
"242","Courtland Sutton","DEN","WR","13630","weighted",NA,NA,NA,NA,NA,NA,1.36194911599828,1.69970585588364,0,0,1.01410090556274,0.0376120269659706,NA,NA,NA,NA,1049.83613626563,85.3743723829874,8.02794307891333,1.08793412462658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995-10-10,2018,NA,NA,NA,NA
