arm,variation,path_index,branch,complete,failure_reason,roster_spend,unused_salary,full_replans,budget_replans,bounded_triggers,bounded_swaps,bounded_rebuilds,guard_rejections,max_projected_slack,roster,salary_map
bounded_replan,2,0,buy,True,,276.0,22.0,0,0,11,8,0,0,31.982609231502863,Alec Pierce | Bhayshul Tuten | Blake Corum | Chase Brown | Chris Godwin Jr. | Jahmyr Gibbs | Jakobi Meyers | Jameson Williams | Jaylen Warren | Joe Burrow | Kyren Williams | Quentin Johnston | Sam LaPorta,"{""Alec Pierce"": 6.0, ""Bhayshul Tuten"": 11.0, ""Blake Corum"": 12.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 5.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 4.0, ""Jameson Williams"": 16.0, ""Jaylen Warren"": 20.0, ""Joe Burrow"": 6.0, ""Kyren Williams"": 44.0, ""Quentin Johnston"": 4.0, ""Sam LaPorta"": 4.0}"
bounded_replan,2,17,buy,True,,293.0,5.0,0,0,6,9,0,0,34.9280264190611,Bhayshul Tuten | Chase Brown | Chuba Hubbard | DJ Moore | J.K. Dobbins | Jahmyr Gibbs | Jordan Addison | Marvin Harrison Jr. | Michael Pittman | Sam LaPorta | Tee Higgins | Trevor Lawrence | Wan'Dale Robinson,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Chuba Hubbard"": 7.0, ""DJ Moore"": 29.0, ""J.K. Dobbins"": 15.0, ""Jahmyr Gibbs"": 110.0, ""Jordan Addison"": 9.0, ""Marvin Harrison Jr."": 16.0, ""Michael Pittman"": 8.0, ""Sam LaPorta"": 10.0, ""Tee Higgins"": 32.0, ""Trevor Lawrence"": 4.0, ""Wan'Dale Robinson"": 8.0}"
bounded_replan,2,17,pass,True,,286.0,12.0,0,0,5,4,0,0,27.305957569205475,Bhayshul Tuten | Chase Brown | Chris Godwin Jr. | David Montgomery | Jadarian Price | Jordan Addison | Josh Allen | Luther Burden III | Makai Lemon | Saquon Barkley | T.J. Hockenson | Tee Higgins | Wan'Dale Robinson,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 3.0, ""David Montgomery"": 28.0, ""Jadarian Price"": 24.0, ""Jordan Addison"": 9.0, ""Josh Allen"": 39.0, ""Luther Burden III"": 18.0, ""Makai Lemon"": 8.0, ""Saquon Barkley"": 70.0, ""T.J. Hockenson"": 2.0, ""Tee Higgins"": 32.0, ""Wan'Dale Robinson"": 8.0}"
bounded_replan,2,18,buy,True,,292.0,6.0,0,0,5,6,0,0,40.328222986637456,Bhayshul Tuten | Chase Brown | Christian Watson | Jahmyr Gibbs | Jameson Williams | Jaxson Dart | Jonathon Brooks | Jordan Addison | Kyle Pitts | Quentin Johnston | Tony Pollard | Wan'Dale Robinson | Zay Flowers,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Christian Watson"": 11.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 20.0, ""Jaxson Dart"": 3.0, ""Jonathon Brooks"": 13.0, ""Jordan Addison"": 4.0, ""Kyle Pitts"": 10.0, ""Quentin Johnston"": 5.0, ""Tony Pollard"": 22.0, ""Wan'Dale Robinson"": 7.0, ""Zay Flowers"": 42.0}"
bounded_replan,2,18,pass,True,,260.0,38.0,0,0,11,11,0,0,74.64262262790305,Bhayshul Tuten | Chase Brown | Christian Watson | David Montgomery | Harold Fannin Jr. | Jadarian Price | Jameson Williams | Jaxson Dart | Jaylen Waddle | Jordan Addison | Kyren Williams | Quentin Johnston | Zay Flowers,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Christian Watson"": 11.0, ""David Montgomery"": 27.0, ""Harold Fannin Jr."": 9.0, ""Jadarian Price"": 23.0, ""Jameson Williams"": 20.0, ""Jaxson Dart"": 3.0, ""Jaylen Waddle"": 20.0, ""Jordan Addison"": 4.0, ""Kyren Williams"": 51.0, ""Quentin Johnston"": 5.0, ""Zay Flowers"": 42.0}"
bounded_replan,2,19,buy,True,,281.0,17.0,0,0,11,12,0,0,44.00637043698757,Bhayshul Tuten | Chase Brown | Christian Watson | D'Andre Swift | DK Metcalf | David Montgomery | Drake Maye | Harold Fannin Jr. | Jahmyr Gibbs | KC Concepcion | Makai Lemon | Quentin Johnston | Xavier Worthy,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Christian Watson"": 21.0, ""D'Andre Swift"": 25.0, ""DK Metcalf"": 13.0, ""David Montgomery"": 32.0, ""Drake Maye"": 15.0, ""Harold Fannin Jr."": 6.0, ""Jahmyr Gibbs"": 110.0, ""KC Concepcion"": 2.0, ""Makai Lemon"": 5.0, ""Quentin Johnston"": 4.0, ""Xavier Worthy"": 3.0}"
bounded_replan,2,19,pass,True,,272.0,26.0,0,0,13,14,0,0,77.13115104736136,Bhayshul Tuten | Chase Brown | Colston Loveland | D'Andre Swift | David Montgomery | DeVonta Smith | Drake Maye | Emeka Egbuka | Jadarian Price | Makai Lemon | Parker Washington | Quentin Johnston | Zay Flowers,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Colston Loveland"": 26.0, ""D'Andre Swift"": 25.0, ""David Montgomery"": 32.0, ""DeVonta Smith"": 27.0, ""Drake Maye"": 15.0, ""Emeka Egbuka"": 30.0, ""Jadarian Price"": 22.0, ""Makai Lemon"": 5.0, ""Parker Washington"": 14.0, ""Quentin Johnston"": 4.0, ""Zay Flowers"": 27.0}"
bounded_replan,2,20,buy,True,,273.0,25.0,0,0,10,7,0,0,24.982472757336495,Bhayshul Tuten | Chase Brown | DJ Moore | Harold Fannin Jr. | Jahmyr Gibbs | Jayden Reed | Jaylen Warren | Jordan Addison | Josh Allen | Makai Lemon | Michael Pittman | Quentin Johnston | Zach Charbonnet,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""DJ Moore"": 26.0, ""Harold Fannin Jr."": 12.0, ""Jahmyr Gibbs"": 110.0, ""Jayden Reed"": 4.0, ""Jaylen Warren"": 11.0, ""Jordan Addison"": 8.0, ""Josh Allen"": 40.0, ""Makai Lemon"": 4.0, ""Michael Pittman"": 7.0, ""Quentin Johnston"": 4.0, ""Zach Charbonnet"": 2.0}"
bounded_replan,2,20,pass,True,,283.0,15.0,0,0,6,4,0,0,26.151333032000764,Bhayshul Tuten | Chase Brown | Harold Fannin Jr. | Jameson Williams | Jayden Reed | Jaylen Warren | Jordan Addison | Josh Allen | Kyren Williams | Makai Lemon | Michael Pittman | Quentin Johnston | Saquon Barkley,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Harold Fannin Jr."": 12.0, ""Jameson Williams"": 27.0, ""Jayden Reed"": 4.0, ""Jaylen Warren"": 11.0, ""Jordan Addison"": 8.0, ""Josh Allen"": 40.0, ""Kyren Williams"": 48.0, ""Makai Lemon"": 4.0, ""Michael Pittman"": 7.0, ""Quentin Johnston"": 4.0, ""Saquon Barkley"": 73.0}"
bounded_replan,2,21,buy,True,,294.0,4.0,0,0,6,3,0,0,11.307505818931645,Alec Pierce | Bhayshul Tuten | Chase Brown | Jahmyr Gibbs | Jameson Williams | Jordan Addison | Josh Allen | Kyle Pitts | Marvin Harrison Jr. | Parker Washington | Rhamondre Stevenson | Tony Pollard | Wan'Dale Robinson,"{""Alec Pierce"": 6.0, ""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 21.0, ""Jordan Addison"": 9.0, ""Josh Allen"": 30.0, ""Kyle Pitts"": 5.0, ""Marvin Harrison Jr."": 16.0, ""Parker Washington"": 9.0, ""Rhamondre Stevenson"": 14.0, ""Tony Pollard"": 22.0, ""Wan'Dale Robinson"": 7.0}"
bounded_replan,2,21,pass,True,,283.0,15.0,0,0,8,6,0,0,27.862602116558264,Alec Pierce | Bhayshul Tuten | Chase Brown | Christian Watson | Colston Loveland | Jameson Williams | Jordan Addison | Josh Allen | Luther Burden III | Rhamondre Stevenson | Saquon Barkley | TreVeyon Henderson | Wan'Dale Robinson,"{""Alec Pierce"": 6.0, ""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Christian Watson"": 14.0, ""Colston Loveland"": 28.0, ""Jameson Williams"": 21.0, ""Jordan Addison"": 9.0, ""Josh Allen"": 30.0, ""Luther Burden III"": 20.0, ""Rhamondre Stevenson"": 14.0, ""Saquon Barkley"": 65.0, ""TreVeyon Henderson"": 24.0, ""Wan'Dale Robinson"": 7.0}"
bounded_replan,2,22,buy,True,,276.0,22.0,0,0,9,8,0,0,26.51607600933147,Bhayshul Tuten | Chase Brown | DK Metcalf | Jahmyr Gibbs | Jonathon Brooks | Josh Allen | Kyle Pitts | Makai Lemon | Michael Pittman | Quentin Johnston | Romeo Doubs | Tony Pollard | Wan'Dale Robinson,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""DK Metcalf"": 9.0, ""Jahmyr Gibbs"": 110.0, ""Jonathon Brooks"": 12.0, ""Josh Allen"": 36.0, ""Kyle Pitts"": 5.0, ""Makai Lemon"": 4.0, ""Michael Pittman"": 13.0, ""Quentin Johnston"": 8.0, ""Romeo Doubs"": 2.0, ""Tony Pollard"": 23.0, ""Wan'Dale Robinson"": 9.0}"
bounded_replan,2,22,pass,True,,283.0,15.0,0,0,7,7,0,0,75.90018310559293,Bhayshul Tuten | Chase Brown | DJ Moore | DK Metcalf | Derrick Henry | Harold Fannin Jr. | Jadarian Price | Jameson Williams | Josh Allen | Makai Lemon | Quentin Johnston | Tony Pollard | Wan'Dale Robinson,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""DJ Moore"": 17.0, ""DK Metcalf"": 9.0, ""Derrick Henry"": 70.0, ""Harold Fannin Jr."": 9.0, ""Jadarian Price"": 27.0, ""Jameson Williams"": 26.0, ""Josh Allen"": 36.0, ""Makai Lemon"": 4.0, ""Quentin Johnston"": 8.0, ""Tony Pollard"": 23.0, ""Wan'Dale Robinson"": 9.0}"
bounded_replan,2,23,buy,True,,293.0,5.0,0,0,6,6,0,0,27.467213781138582,Bhayshul Tuten | Chase Brown | Dallas Goedert | J.K. Dobbins | Jahmyr Gibbs | Jakobi Meyers | Jameson Williams | Jonathon Brooks | Jordan Addison | Josh Allen | Makai Lemon | Marvin Harrison Jr. | Quentin Johnston,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Dallas Goedert"": 2.0, ""J.K. Dobbins"": 17.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 5.0, ""Jameson Williams"": 24.0, ""Jonathon Brooks"": 17.0, ""Jordan Addison"": 7.0, ""Josh Allen"": 35.0, ""Makai Lemon"": 4.0, ""Marvin Harrison Jr."": 15.0, ""Quentin Johnston"": 12.0}"
bounded_replan,2,23,pass,True,,285.0,13.0,0,0,11,7,0,0,31.873861697643918,Bhayshul Tuten | Chase Brown | Christian Watson | Harold Fannin Jr. | J.K. Dobbins | Jakobi Meyers | Jameson Williams | Jonathon Brooks | Jordan Addison | Josh Allen | Luther Burden III | Marvin Harrison Jr. | Saquon Barkley,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Christian Watson"": 17.0, ""Harold Fannin Jr."": 8.0, ""J.K. Dobbins"": 17.0, ""Jakobi Meyers"": 5.0, ""Jameson Williams"": 24.0, ""Jonathon Brooks"": 17.0, ""Jordan Addison"": 7.0, ""Josh Allen"": 35.0, ""Luther Burden III"": 22.0, ""Marvin Harrison Jr."": 15.0, ""Saquon Barkley"": 73.0}"
bounded_replan,2,24,buy,True,,251.0,47.0,0,0,11,8,0,0,50.4182002124505,Bhayshul Tuten | Blake Corum | Brian Thomas Jr. | Chase Brown | George Kittle | J.K. Dobbins | Jacory Croskey-Merritt | Jahmyr Gibbs | Jayden Daniels | Jordan Addison | Makai Lemon | Marvin Harrison Jr. | Rome Odunze,"{""Bhayshul Tuten"": 11.0, ""Blake Corum"": 4.0, ""Brian Thomas Jr."": 8.0, ""Chase Brown"": 34.0, ""George Kittle"": 2.0, ""J.K. Dobbins"": 13.0, ""Jacory Croskey-Merritt"": 8.0, ""Jahmyr Gibbs"": 110.0, ""Jayden Daniels"": 11.0, ""Jordan Addison"": 6.0, ""Makai Lemon"": 10.0, ""Marvin Harrison Jr."": 10.0, ""Rome Odunze"": 24.0}"
bounded_replan,2,24,pass,True,,231.0,67.0,0,0,20,17,0,0,95.88815068220143,Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | J.K. Dobbins | Jacory Croskey-Merritt | Jayden Daniels | Jordan Addison | Makai Lemon | Marvin Harrison Jr. | Omarion Hampton | Parker Washington | Rome Odunze | Tyler Warren,"{""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 8.0, ""Chase Brown"": 34.0, ""J.K. Dobbins"": 13.0, ""Jacory Croskey-Merritt"": 8.0, ""Jayden Daniels"": 11.0, ""Jordan Addison"": 6.0, ""Makai Lemon"": 10.0, ""Marvin Harrison Jr."": 10.0, ""Omarion Hampton"": 69.0, ""Parker Washington"": 9.0, ""Rome Odunze"": 24.0, ""Tyler Warren"": 18.0}"
bounded_replan,2,25,buy,True,,259.0,39.0,0,0,12,6,0,0,41.1067541889679,Alec Pierce | Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | Chris Rodriguez Jr. | Christian Watson | George Kittle | J.K. Dobbins | Jahmyr Gibbs | Jameson Williams | Rico Dowdle | Sam LaPorta | Trevor Lawrence,"{""Alec Pierce"": 8.0, ""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 10.0, ""Chase Brown"": 34.0, ""Chris Rodriguez Jr."": 2.0, ""Christian Watson"": 11.0, ""George Kittle"": 7.0, ""J.K. Dobbins"": 12.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 26.0, ""Rico Dowdle"": 12.0, ""Sam LaPorta"": 13.0, ""Trevor Lawrence"": 3.0}"
bounded_replan,2,25,pass,True,,273.0,25.0,0,0,14,11,0,0,52.511643744654265,Alec Pierce | Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | Christian Watson | George Kittle | Jameson Williams | Jonathan Taylor | Rico Dowdle | Sam LaPorta | Tetairoa McMillan | TreVeyon Henderson | Trevor Lawrence,"{""Alec Pierce"": 8.0, ""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 10.0, ""Chase Brown"": 34.0, ""Christian Watson"": 11.0, ""George Kittle"": 7.0, ""Jameson Williams"": 26.0, ""Jonathan Taylor"": 83.0, ""Rico Dowdle"": 12.0, ""Sam LaPorta"": 13.0, ""Tetairoa McMillan"": 29.0, ""TreVeyon Henderson"": 26.0, ""Trevor Lawrence"": 3.0}"
bounded_replan,2,26,buy,True,,293.0,5.0,0,0,5,5,0,0,13.124718500064319,Bhayshul Tuten | Caleb Williams | Chase Brown | Christian Watson | George Kittle | Jahmyr Gibbs | Jameson Williams | Jaylen Warren | Jordan Mason | Jordyn Tyson | Makai Lemon | Rome Odunze | Tony Pollard,"{""Bhayshul Tuten"": 11.0, ""Caleb Williams"": 4.0, ""Chase Brown"": 34.0, ""Christian Watson"": 21.0, ""George Kittle"": 4.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 21.0, ""Jaylen Warren"": 13.0, ""Jordan Mason"": 10.0, ""Jordyn Tyson"": 12.0, ""Makai Lemon"": 6.0, ""Rome Odunze"": 26.0, ""Tony Pollard"": 21.0}"
bounded_replan,2,26,pass,True,,289.0,9.0,0,0,5,3,0,0,15.898819621567327,Bhayshul Tuten | Caleb Williams | Chase Brown | Christian Watson | Emeka Egbuka | George Kittle | Jameson Williams | Jonathan Taylor | Jordan Mason | Jordyn Tyson | Makai Lemon | Marvin Harrison Jr. | Tony Pollard,"{""Bhayshul Tuten"": 11.0, ""Caleb Williams"": 4.0, ""Chase Brown"": 34.0, ""Christian Watson"": 21.0, ""Emeka Egbuka"": 34.0, ""George Kittle"": 4.0, ""Jameson Williams"": 21.0, ""Jonathan Taylor"": 93.0, ""Jordan Mason"": 10.0, ""Jordyn Tyson"": 12.0, ""Makai Lemon"": 6.0, ""Marvin Harrison Jr."": 18.0, ""Tony Pollard"": 21.0}"
bounded_replan,2,27,buy,True,,277.0,21.0,0,0,11,9,0,0,26.41218884670417,Alec Pierce | Bhayshul Tuten | Chase Brown | Colston Loveland | Isaiah Likely | Jacory Croskey-Merritt | Jahmyr Gibbs | Jordyn Tyson | Parker Washington | Rachaad White | Rome Odunze | Tony Pollard | Trevor Lawrence,"{""Alec Pierce"": 9.0, ""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Colston Loveland"": 25.0, ""Isaiah Likely"": 4.0, ""Jacory Croskey-Merritt"": 13.0, ""Jahmyr Gibbs"": 110.0, ""Jordyn Tyson"": 8.0, ""Parker Washington"": 15.0, ""Rachaad White"": 4.0, ""Rome Odunze"": 25.0, ""Tony Pollard"": 14.0, ""Trevor Lawrence"": 5.0}"
bounded_replan,2,27,pass,True,,284.0,14.0,0,0,10,7,0,0,39.115000301140185,Alec Pierce | Bhayshul Tuten | Brock Purdy | Chase Brown | DeVonta Smith | Isaiah Likely | Jadarian Price | Jameson Williams | Jonathan Taylor | Jordyn Tyson | Parker Washington | Rachaad White | Rome Odunze,"{""Alec Pierce"": 9.0, ""Bhayshul Tuten"": 11.0, ""Brock Purdy"": 2.0, ""Chase Brown"": 34.0, ""DeVonta Smith"": 38.0, ""Isaiah Likely"": 4.0, ""Jadarian Price"": 21.0, ""Jameson Williams"": 19.0, ""Jonathan Taylor"": 94.0, ""Jordyn Tyson"": 8.0, ""Parker Washington"": 15.0, ""Rachaad White"": 4.0, ""Rome Odunze"": 25.0}"
bounded_replan,2,28,buy,True,,268.0,30.0,0,0,8,6,0,0,30.058839229859416,Alec Pierce | Bhayshul Tuten | Chase Brown | Chris Godwin Jr. | Christian Watson | George Kittle | J.K. Dobbins | Jahmyr Gibbs | Jameson Williams | Justin Herbert | Rico Dowdle | Tony Pollard | Wan'Dale Robinson,"{""Alec Pierce"": 13.0, ""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 7.0, ""Christian Watson"": 17.0, ""George Kittle"": 2.0, ""J.K. Dobbins"": 13.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 16.0, ""Justin Herbert"": 3.0, ""Rico Dowdle"": 13.0, ""Tony Pollard"": 23.0, ""Wan'Dale Robinson"": 6.0}"
bounded_replan,2,28,pass,True,,254.0,44.0,0,0,13,12,0,0,91.93992317866449,Alec Pierce | Bhayshul Tuten | Chase Brown | Christian Watson | David Montgomery | DeVonta Smith | Emeka Egbuka | George Kittle | Jameson Williams | Justin Herbert | Rico Dowdle | Tony Pollard | Zay Flowers,"{""Alec Pierce"": 13.0, ""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Christian Watson"": 17.0, ""David Montgomery"": 34.0, ""DeVonta Smith"": 33.0, ""Emeka Egbuka"": 25.0, ""George Kittle"": 2.0, ""Jameson Williams"": 16.0, ""Justin Herbert"": 3.0, ""Rico Dowdle"": 13.0, ""Tony Pollard"": 23.0, ""Zay Flowers"": 30.0}"
bounded_replan,2,29,buy,True,,259.0,39.0,0,0,13,8,0,0,37.21556553179005,Bhayshul Tuten | Brian Thomas Jr. | Brock Purdy | Chase Brown | Chris Godwin Jr. | David Montgomery | Jahmyr Gibbs | Jameson Williams | Jordan Addison | Jordan Mason | Kyle Pitts | Matthew Golden | Rachaad White,"{""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 8.0, ""Brock Purdy"": 3.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 6.0, ""David Montgomery"": 28.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 24.0, ""Jordan Addison"": 6.0, ""Jordan Mason"": 8.0, ""Kyle Pitts"": 14.0, ""Matthew Golden"": 2.0, ""Rachaad White"": 5.0}"
bounded_replan,2,29,pass,True,,269.0,29.0,0,0,9,5,0,0,27.21556553179005,Bhayshul Tuten | Brian Thomas Jr. | Brock Purdy | Chase Brown | Chris Godwin Jr. | David Montgomery | Emeka Egbuka | Jameson Williams | Jonathan Taylor | Jordan Addison | Jordan Mason | Kyle Pitts | Matthew Golden,"{""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 8.0, ""Brock Purdy"": 3.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 6.0, ""David Montgomery"": 28.0, ""Emeka Egbuka"": 34.0, ""Jameson Williams"": 24.0, ""Jonathan Taylor"": 91.0, ""Jordan Addison"": 6.0, ""Jordan Mason"": 8.0, ""Kyle Pitts"": 14.0, ""Matthew Golden"": 2.0}"
bounded_replan,2,30,buy,True,,269.0,29.0,0,0,9,5,0,0,22.872510044147703,Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | Christian Watson | Chuba Hubbard | Dak Prescott | Emeka Egbuka | Jahmyr Gibbs | Jordan Addison | Jordan Mason | Mark Andrews | Quentin Johnston | Tony Pollard,"{""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 10.0, ""Chase Brown"": 34.0, ""Christian Watson"": 13.0, ""Chuba Hubbard"": 10.0, ""Dak Prescott"": 2.0, ""Emeka Egbuka"": 34.0, ""Jahmyr Gibbs"": 110.0, ""Jordan Addison"": 6.0, ""Jordan Mason"": 11.0, ""Mark Andrews"": 2.0, ""Quentin Johnston"": 6.0, ""Tony Pollard"": 20.0}"
bounded_replan,2,30,pass,True,,277.0,21.0,0,0,15,25,1,0,146.27888107015374,Bhayshul Tuten | Chase Brown | Chris Olave | Christian Watson | Chuba Hubbard | Dak Prescott | Davante Adams | Luther Burden III | Mark Andrews | Rhamondre Stevenson | Rome Odunze | Terry McLaurin | Tony Pollard,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Chris Olave"": 37.0, ""Christian Watson"": 13.0, ""Chuba Hubbard"": 10.0, ""Dak Prescott"": 2.0, ""Davante Adams"": 37.0, ""Luther Burden III"": 21.0, ""Mark Andrews"": 2.0, ""Rhamondre Stevenson"": 33.0, ""Rome Odunze"": 28.0, ""Terry McLaurin"": 29.0, ""Tony Pollard"": 20.0}"
bounded_replan,2,31,buy,True,,278.0,20.0,0,0,12,11,0,0,27.09680781392308,Bhayshul Tuten | Chase Brown | Jadarian Price | Jahmyr Gibbs | Jameson Williams | Jaxson Dart | Josh Downs | Kyle Pitts | Marvin Harrison Jr. | Parker Washington | RJ Harvey | Rico Dowdle | Rome Odunze,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Jadarian Price"": 21.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 20.0, ""Jaxson Dart"": 5.0, ""Josh Downs"": 4.0, ""Kyle Pitts"": 10.0, ""Marvin Harrison Jr."": 10.0, ""Parker Washington"": 11.0, ""RJ Harvey"": 9.0, ""Rico Dowdle"": 9.0, ""Rome Odunze"": 24.0}"
bounded_replan,2,31,pass,True,,276.0,22.0,0,0,11,9,0,0,93.33703373465212,Bhayshul Tuten | Chase Brown | Chris Olave | Ja'Marr Chase | Jadarian Price | Jameson Williams | Jaxson Dart | Josh Downs | Kyle Pitts | Ladd McConkey | Parker Washington | RJ Harvey | Rico Dowdle,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Chris Olave"": 40.0, ""Ja'Marr Chase"": 79.0, ""Jadarian Price"": 21.0, ""Jameson Williams"": 20.0, ""Jaxson Dart"": 5.0, ""Josh Downs"": 4.0, ""Kyle Pitts"": 10.0, ""Ladd McConkey"": 23.0, ""Parker Washington"": 11.0, ""RJ Harvey"": 9.0, ""Rico Dowdle"": 9.0}"
bounded_replan,2,32,buy,True,,274.0,24.0,0,0,9,9,1,0,70.99607799811068,Alec Pierce | Bhayshul Tuten | Bucky Irving | Chase Brown | Christian Watson | DK Metcalf | Dallas Goedert | Jahmyr Gibbs | Jameson Williams | Lamar Jackson | Romeo Doubs | Tony Pollard | Wan'Dale Robinson,"{""Alec Pierce"": 5.0, ""Bhayshul Tuten"": 11.0, ""Bucky Irving"": 35.0, ""Chase Brown"": 34.0, ""Christian Watson"": 13.0, ""DK Metcalf"": 10.0, ""Dallas Goedert"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 22.0, ""Lamar Jackson"": 13.0, ""Romeo Doubs"": 2.0, ""Tony Pollard"": 12.0, ""Wan'Dale Robinson"": 5.0}"
bounded_replan,2,32,pass,True,,290.0,8.0,0,0,9,6,1,0,96.00567704907567,Alec Pierce | Bhayshul Tuten | Bijan Robinson | Bucky Irving | Chase Brown | Christian Watson | Dak Prescott | Dallas Goedert | Emeka Egbuka | Jameson Williams | Romeo Doubs | Tony Pollard | Wan'Dale Robinson,"{""Alec Pierce"": 5.0, ""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Bucky Irving"": 35.0, ""Chase Brown"": 34.0, ""Christian Watson"": 13.0, ""Dak Prescott"": 8.0, ""Dallas Goedert"": 2.0, ""Emeka Egbuka"": 36.0, ""Jameson Williams"": 22.0, ""Romeo Doubs"": 2.0, ""Tony Pollard"": 12.0, ""Wan'Dale Robinson"": 5.0}"
bounded_replan,2,33,buy,True,,264.0,34.0,0,0,11,9,0,0,45.36915286913151,Aaron Jones | Alec Pierce | Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | DK Metcalf | J.K. Dobbins | Jahmyr Gibbs | Justin Herbert | Kyle Monangai | Kyle Pitts | Wan'Dale Robinson | Zay Flowers,"{""Aaron Jones"": 5.0, ""Alec Pierce"": 6.0, ""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 14.0, ""Chase Brown"": 34.0, ""DK Metcalf"": 10.0, ""J.K. Dobbins"": 15.0, ""Jahmyr Gibbs"": 110.0, ""Justin Herbert"": 3.0, ""Kyle Monangai"": 5.0, ""Kyle Pitts"": 11.0, ""Wan'Dale Robinson"": 7.0, ""Zay Flowers"": 33.0}"
bounded_replan,2,33,pass,True,,281.0,17.0,0,0,13,14,0,0,28.369152869131483,Alec Pierce | Bhayshul Tuten | Chase Brown | DK Metcalf | DeVonta Smith | J.K. Dobbins | Jonathan Taylor | Justin Herbert | Kyle Monangai | Kyle Pitts | Tee Higgins | Tetairoa McMillan | Wan'Dale Robinson,"{""Alec Pierce"": 6.0, ""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""DK Metcalf"": 10.0, ""DeVonta Smith"": 31.0, ""J.K. Dobbins"": 15.0, ""Jonathan Taylor"": 97.0, ""Justin Herbert"": 3.0, ""Kyle Monangai"": 5.0, ""Kyle Pitts"": 11.0, ""Tee Higgins"": 26.0, ""Tetairoa McMillan"": 25.0, ""Wan'Dale Robinson"": 7.0}"
bounded_replan,2,34,buy,True,,287.0,11.0,0,0,8,6,0,0,14.303913436316293,Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | Christian Watson | Emeka Egbuka | J.K. Dobbins | Jadarian Price | Jahmyr Gibbs | Kyle Pitts | Matthew Stafford | Parker Washington | Quentin Johnston | Tony Pollard,"{""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 15.0, ""Chase Brown"": 34.0, ""Christian Watson"": 14.0, ""Emeka Egbuka"": 31.0, ""J.K. Dobbins"": 9.0, ""Jadarian Price"": 19.0, ""Jahmyr Gibbs"": 110.0, ""Kyle Pitts"": 8.0, ""Matthew Stafford"": 2.0, ""Parker Washington"": 12.0, ""Quentin Johnston"": 7.0, ""Tony Pollard"": 15.0}"
