arm,variation,path_index,branch,complete,failure_reason,roster_spend,unused_salary,full_replans,budget_replans,max_projected_slack,roster,salary_map
slack_replan,6,35,pass,True,,295.0,3.0,2,2,13.188693047697996,Bhayshul Tuten | Chase Brown | Christian Watson | DK Metcalf | Harold Fannin Jr. | Jacory Croskey-Merritt | Jahmyr Gibbs | Jaxson Dart | Jaylen Warren | Makai Lemon | Quentin Johnston | Rome Odunze | Tony Pollard,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Christian Watson"": 17.0, ""DK Metcalf"": 10.0, ""Harold Fannin Jr."": 10.0, ""Jacory Croskey-Merritt"": 14.0, ""Jahmyr Gibbs"": 110.0, ""Jaxson Dart"": 5.0, ""Jaylen Warren"": 21.0, ""Makai Lemon"": 5.0, ""Quentin Johnston"": 10.0, ""Rome Odunze"": 27.0, ""Tony Pollard"": 21.0}"
slack_replan,6,36,buy,True,,298.0,0.0,1,0,1.982523851020801,Bhayshul Tuten | Bijan Robinson | Chase Brown | George Kittle | Isaiah Likely | Jahmyr Gibbs | Jalen Coker | Jaxson Dart | Josh Downs | KC Concepcion | Kaelon Black | Khalil Shakir | Seth McGowan,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""George Kittle"": 3.0, ""Isaiah Likely"": 4.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Coker"": 3.0, ""Jaxson Dart"": 6.0, ""Josh Downs"": 7.0, ""KC Concepcion"": 4.0, ""Kaelon Black"": 2.0, ""Khalil Shakir"": 6.0, ""Seth McGowan"": 3.0}"
slack_replan,6,36,pass,True,,294.0,4.0,5,4,11.05447415974379,Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | Chris Godwin Jr. | Chuba Hubbard | Colston Loveland | DK Metcalf | Dak Prescott | J.K. Dobbins | Jahmyr Gibbs | Jaylen Warren | Luther Burden III | Marvin Harrison Jr.,"{""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 13.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 7.0, ""Chuba Hubbard"": 14.0, ""Colston Loveland"": 28.0, ""DK Metcalf"": 7.0, ""Dak Prescott"": 7.0, ""J.K. Dobbins"": 7.0, ""Jahmyr Gibbs"": 110.0, ""Jaylen Warren"": 13.0, ""Luther Burden III"": 25.0, ""Marvin Harrison Jr."": 18.0}"
slack_replan,6,37,buy,True,,296.0,2.0,1,0,4.8288619325143145,Bhayshul Tuten | Bijan Robinson | Chase Brown | De'Zhaun Stribling | George Kittle | Jahmyr Gibbs | Jayden Reed | Josh Downs | Justin Herbert | Kenyon Sadiq | Makai Lemon | Ray Davis | Tank Bigsby,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""De'Zhaun Stribling"": 3.0, ""George Kittle"": 5.0, ""Jahmyr Gibbs"": 110.0, ""Jayden Reed"": 3.0, ""Josh Downs"": 3.0, ""Justin Herbert"": 5.0, ""Kenyon Sadiq"": 6.0, ""Makai Lemon"": 7.0, ""Ray Davis"": 2.0, ""Tank Bigsby"": 2.0}"
slack_replan,6,37,pass,True,,275.0,23.0,10,6,16.12562539024998,Bhayshul Tuten | Chase Brown | Christian Watson | Chuba Hubbard | Dak Prescott | George Kittle | Jahmyr Gibbs | Jameson Williams | Jaylen Warren | Quentin Johnston | Rico Dowdle | Tee Higgins | Wan'Dale Robinson,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Christian Watson"": 13.0, ""Chuba Hubbard"": 14.0, ""Dak Prescott"": 4.0, ""George Kittle"": 5.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 17.0, ""Jaylen Warren"": 16.0, ""Quentin Johnston"": 7.0, ""Rico Dowdle"": 13.0, ""Tee Higgins"": 25.0, ""Wan'Dale Robinson"": 6.0}"
slack_replan,6,38,buy,True,,295.0,3.0,1,0,4.8652122650296405,Bhayshul Tuten | Bijan Robinson | Chase Brown | Chris Rodriguez Jr. | Isaiah Likely | Jahmyr Gibbs | Jaxson Dart | Josh Downs | Keenan Allen | Khalil Shakir | Makai Lemon | Quentin Johnston | Woody Marks,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Chris Rodriguez Jr."": 2.0, ""Isaiah Likely"": 5.0, ""Jahmyr Gibbs"": 110.0, ""Jaxson Dart"": 5.0, ""Josh Downs"": 3.0, ""Keenan Allen"": 2.0, ""Khalil Shakir"": 5.0, ""Makai Lemon"": 5.0, ""Quentin Johnston"": 6.0, ""Woody Marks"": 2.0}"
slack_replan,6,38,pass,True,,265.0,33.0,13,8,23.95825042229228,Bhayshul Tuten | Chase Brown | Chris Godwin Jr. | Chris Rodriguez Jr. | DK Metcalf | Emeka Egbuka | Harold Fannin Jr. | Jahmyr Gibbs | Joe Burrow | Jordyn Tyson | Michael Pittman | Tee Higgins | Woody Marks,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 6.0, ""Chris Rodriguez Jr."": 2.0, ""DK Metcalf"": 8.0, ""Emeka Egbuka"": 25.0, ""Harold Fannin Jr."": 14.0, ""Jahmyr Gibbs"": 110.0, ""Joe Burrow"": 12.0, ""Jordyn Tyson"": 8.0, ""Michael Pittman"": 6.0, ""Tee Higgins"": 27.0, ""Woody Marks"": 2.0}"
slack_replan,6,39,buy,True,,294.0,4.0,1,1,6.639725906095805,Bhayshul Tuten | Bijan Robinson | Bo Nix | Chase Brown | Dalton Kincaid | Denzel Boston | Emanuel Wilson | Jahmyr Gibbs | Jayden Reed | Jordan Addison | Romeo Doubs | Stefon Diggs | Wan'Dale Robinson,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Bo Nix"": 6.0, ""Chase Brown"": 34.0, ""Dalton Kincaid"": 2.0, ""Denzel Boston"": 3.0, ""Emanuel Wilson"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jayden Reed"": 7.0, ""Jordan Addison"": 4.0, ""Romeo Doubs"": 2.0, ""Stefon Diggs"": 2.0, ""Wan'Dale Robinson"": 6.0}"
slack_replan,6,39,pass,True,,290.0,8.0,7,4,10.516931158163288,Bhayshul Tuten | Carnell Tate | Chase Brown | Christian Watson | Chuba Hubbard | Harold Fannin Jr. | Jahmyr Gibbs | Jayden Daniels | Jaylen Warren | Jordan Addison | Michael Pittman | Rico Dowdle | Tee Higgins,"{""Bhayshul Tuten"": 11.0, ""Carnell Tate"": 17.0, ""Chase Brown"": 34.0, ""Christian Watson"": 18.0, ""Chuba Hubbard"": 14.0, ""Harold Fannin Jr."": 10.0, ""Jahmyr Gibbs"": 110.0, ""Jayden Daniels"": 9.0, ""Jaylen Warren"": 22.0, ""Jordan Addison"": 4.0, ""Michael Pittman"": 6.0, ""Rico Dowdle"": 10.0, ""Tee Higgins"": 25.0}"
slack_replan,6,40,buy,True,,292.0,6.0,3,0,4.8810290513608265,Bhayshul Tuten | Bijan Robinson | Chase Brown | Chris Godwin Jr. | Devaughn Vele | Emmett Johnson | Jahmyr Gibbs | Jakobi Meyers | Jaxson Dart | Jaydon Blue | KC Concepcion | Kyle Pitts | Mark Andrews,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 7.0, ""Devaughn Vele"": 2.0, ""Emmett Johnson"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 4.0, ""Jaxson Dart"": 5.0, ""Jaydon Blue"": 2.0, ""KC Concepcion"": 3.0, ""Kyle Pitts"": 5.0, ""Mark Andrews"": 2.0}"
slack_replan,6,40,pass,True,,290.0,8.0,5,3,11.42899118745953,Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | Chris Godwin Jr. | Chuba Hubbard | DK Metcalf | Emeka Egbuka | Harold Fannin Jr. | Jahmyr Gibbs | Jaxson Dart | Jaylen Warren | Luther Burden III | Rico Dowdle,"{""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 11.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 7.0, ""Chuba Hubbard"": 12.0, ""DK Metcalf"": 9.0, ""Emeka Egbuka"": 34.0, ""Harold Fannin Jr."": 12.0, ""Jahmyr Gibbs"": 110.0, ""Jaxson Dart"": 5.0, ""Jaylen Warren"": 16.0, ""Luther Burden III"": 21.0, ""Rico Dowdle"": 8.0}"
slack_replan,6,41,buy,True,,294.0,4.0,1,1,5.911465171436532,Bhayshul Tuten | Bijan Robinson | Chase Brown | Deebo Samuel Sr. | George Kittle | Jahmyr Gibbs | Jaxson Dart | Jayden Reed | Jordan Addison | Makai Lemon | Matthew Golden | Romeo Doubs | Woody Marks,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Deebo Samuel Sr."": 7.0, ""George Kittle"": 3.0, ""Jahmyr Gibbs"": 110.0, ""Jaxson Dart"": 5.0, ""Jayden Reed"": 3.0, ""Jordan Addison"": 4.0, ""Makai Lemon"": 4.0, ""Matthew Golden"": 2.0, ""Romeo Doubs"": 2.0, ""Woody Marks"": 4.0}"
slack_replan,6,41,pass,True,,279.0,19.0,7,5,12.721502773504994,Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | Chuba Hubbard | Jahmyr Gibbs | Jaxson Dart | Jaylen Warren | Kyle Pitts | Matthew Golden | Quentin Johnston | Rico Dowdle | Rome Odunze | Tee Higgins,"{""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 14.0, ""Chase Brown"": 34.0, ""Chuba Hubbard"": 7.0, ""Jahmyr Gibbs"": 110.0, ""Jaxson Dart"": 5.0, ""Jaylen Warren"": 14.0, ""Kyle Pitts"": 10.0, ""Matthew Golden"": 2.0, ""Quentin Johnston"": 5.0, ""Rico Dowdle"": 17.0, ""Rome Odunze"": 24.0, ""Tee Higgins"": 26.0}"
slack_replan,6,42,buy,True,,297.0,1.0,1,0,4.250162477621927,Bhayshul Tuten | Bijan Robinson | Bo Nix | Caleb Douglas | Chase Brown | George Kittle | Jahmyr Gibbs | Jakobi Meyers | Jalen Coker | Josh Downs | KC Concepcion | Stefon Diggs | Woody Marks,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Bo Nix"": 4.0, ""Caleb Douglas"": 4.0, ""Chase Brown"": 34.0, ""George Kittle"": 6.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 4.0, ""Jalen Coker"": 2.0, ""Josh Downs"": 7.0, ""KC Concepcion"": 6.0, ""Stefon Diggs"": 2.0, ""Woody Marks"": 2.0}"
slack_replan,6,42,pass,True,,281.0,17.0,10,8,14.779678911021733,Alec Pierce | Bhayshul Tuten | Chase Brown | Christian Watson | Harold Fannin Jr. | J.K. Dobbins | Jahmyr Gibbs | Jayden Daniels | Jaylen Warren | Jonathon Brooks | Luther Burden III | Michael Wilson | Rome Odunze,"{""Alec Pierce"": 6.0, ""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Christian Watson"": 19.0, ""Harold Fannin Jr."": 9.0, ""J.K. Dobbins"": 8.0, ""Jahmyr Gibbs"": 110.0, ""Jayden Daniels"": 10.0, ""Jaylen Warren"": 15.0, ""Jonathon Brooks"": 17.0, ""Luther Burden III"": 16.0, ""Michael Wilson"": 9.0, ""Rome Odunze"": 17.0}"
slack_replan,6,43,buy,True,,296.0,2.0,2,1,5.448935165316243,Aaron Jones | Bhayshul Tuten | Bijan Robinson | Chase Brown | Chris Godwin Jr. | Dalton Kincaid | De'Zhaun Stribling | Jahmyr Gibbs | Jalen Nailor | Jayden Reed | Josh Downs | Mark Andrews | Matthew Stafford,"{""Aaron Jones"": 3.0, ""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 10.0, ""Dalton Kincaid"": 2.0, ""De'Zhaun Stribling"": 4.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Nailor"": 2.0, ""Jayden Reed"": 7.0, ""Josh Downs"": 3.0, ""Mark Andrews"": 3.0, ""Matthew Stafford"": 2.0}"
slack_replan,6,43,pass,True,,285.0,13.0,8,6,13.372631945100522,Aaron Jones | Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | Chuba Hubbard | Colston Loveland | Emeka Egbuka | Jahmyr Gibbs | Matthew Stafford | Michael Pittman | Quentin Johnston | Rico Dowdle | Rome Odunze,"{""Aaron Jones"": 3.0, ""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 12.0, ""Chase Brown"": 34.0, ""Chuba Hubbard"": 11.0, ""Colston Loveland"": 27.0, ""Emeka Egbuka"": 34.0, ""Jahmyr Gibbs"": 110.0, ""Matthew Stafford"": 2.0, ""Michael Pittman"": 6.0, ""Quentin Johnston"": 5.0, ""Rico Dowdle"": 14.0, ""Rome Odunze"": 16.0}"
slack_replan,6,44,buy,True,,295.0,3.0,0,0,4.852439325695457,Bhayshul Tuten | Bijan Robinson | Chase Brown | Isiah Pacheco | Jahmyr Gibbs | Makai Lemon | Mark Andrews | Matthew Golden | Romeo Doubs | Stefon Diggs | Tre Harris | Trevor Lawrence | Xavier Worthy,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Isiah Pacheco"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Makai Lemon"": 5.0, ""Mark Andrews"": 2.0, ""Matthew Golden"": 3.0, ""Romeo Doubs"": 4.0, ""Stefon Diggs"": 10.0, ""Tre Harris"": 2.0, ""Trevor Lawrence"": 2.0, ""Xavier Worthy"": 5.0}"
slack_replan,6,44,pass,True,,278.0,20.0,8,6,20.64394862643644,Bhayshul Tuten | Carnell Tate | Chase Brown | Chuba Hubbard | Emeka Egbuka | Harold Fannin Jr. | J.K. Dobbins | Jahmyr Gibbs | Josh Downs | Ladd McConkey | Makai Lemon | Quentin Johnston | Trevor Lawrence,"{""Bhayshul Tuten"": 11.0, ""Carnell Tate"": 24.0, ""Chase Brown"": 34.0, ""Chuba Hubbard"": 8.0, ""Emeka Egbuka"": 32.0, ""Harold Fannin Jr."": 10.0, ""J.K. Dobbins"": 6.0, ""Jahmyr Gibbs"": 110.0, ""Josh Downs"": 4.0, ""Ladd McConkey"": 27.0, ""Makai Lemon"": 5.0, ""Quentin Johnston"": 5.0, ""Trevor Lawrence"": 2.0}"
slack_replan,6,45,buy,True,,292.0,6.0,1,1,5.645084128221811,Bhayshul Tuten | Bijan Robinson | Brian Robinson | Chase Brown | Dalton Kincaid | Jahmyr Gibbs | Jakobi Meyers | Jaxson Dart | Jayden Reed | Josh Downs | Khalil Shakir | Makai Lemon | Tre Tucker,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Brian Robinson"": 2.0, ""Chase Brown"": 34.0, ""Dalton Kincaid"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 2.0, ""Jaxson Dart"": 5.0, ""Jayden Reed"": 3.0, ""Josh Downs"": 2.0, ""Khalil Shakir"": 7.0, ""Makai Lemon"": 7.0, ""Tre Tucker"": 2.0}"
slack_replan,6,45,pass,True,,288.0,10.0,13,7,19.364040080584743,Alec Pierce | Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | Jahmyr Gibbs | Jaylen Waddle | Jaylen Warren | Jonathon Brooks | Jordan Addison | Lamar Jackson | Luther Burden III | Rico Dowdle | Sam LaPorta,"{""Alec Pierce"": 14.0, ""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 8.0, ""Chase Brown"": 34.0, ""Jahmyr Gibbs"": 110.0, ""Jaylen Waddle"": 20.0, ""Jaylen Warren"": 19.0, ""Jonathon Brooks"": 8.0, ""Jordan Addison"": 7.0, ""Lamar Jackson"": 15.0, ""Luther Burden III"": 21.0, ""Rico Dowdle"": 8.0, ""Sam LaPorta"": 13.0}"
slack_replan,6,46,buy,True,,296.0,2.0,1,0,3.8937859330839615,Bhayshul Tuten | Bijan Robinson | Caleb Williams | Chase Brown | Denzel Boston | George Kittle | Jahmyr Gibbs | Jalen Coker | Justice Hill | KC Concepcion | Makai Lemon | T.J. Hockenson | Wan'Dale Robinson,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Caleb Williams"": 8.0, ""Chase Brown"": 34.0, ""Denzel Boston"": 3.0, ""George Kittle"": 3.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Coker"": 2.0, ""Justice Hill"": 3.0, ""KC Concepcion"": 4.0, ""Makai Lemon"": 6.0, ""T.J. Hockenson"": 2.0, ""Wan'Dale Robinson"": 5.0}"
slack_replan,6,46,pass,True,,262.0,36.0,10,5,35.971581666713405,Bhayshul Tuten | Chase Brown | Dak Prescott | Emeka Egbuka | J.K. Dobbins | Jahmyr Gibbs | Jake Ferguson | Jaylen Warren | Jordan Addison | Makai Lemon | Quentin Johnston | Rico Dowdle | Wan'Dale Robinson,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Dak Prescott"": 8.0, ""Emeka Egbuka"": 36.0, ""J.K. Dobbins"": 7.0, ""Jahmyr Gibbs"": 110.0, ""Jake Ferguson"": 2.0, ""Jaylen Warren"": 14.0, ""Jordan Addison"": 9.0, ""Makai Lemon"": 6.0, ""Quentin Johnston"": 8.0, ""Rico Dowdle"": 12.0, ""Wan'Dale Robinson"": 5.0}"
slack_replan,6,47,buy,True,,292.0,6.0,2,2,5.657109079205952,Bhayshul Tuten | Bijan Robinson | Bo Nix | Chase Brown | George Kittle | Jahmyr Gibbs | Jordan Addison | Khalil Shakir | Quentin Johnston | Ray Davis | Romeo Doubs | Travis Kelce | Wan'Dale Robinson,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Bo Nix"": 2.0, ""Chase Brown"": 34.0, ""George Kittle"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jordan Addison"": 5.0, ""Khalil Shakir"": 2.0, ""Quentin Johnston"": 7.0, ""Ray Davis"": 3.0, ""Romeo Doubs"": 2.0, ""Travis Kelce"": 2.0, ""Wan'Dale Robinson"": 7.0}"
slack_replan,6,47,pass,True,,272.0,26.0,9,6,16.040820702419808,Bhayshul Tuten | Chase Brown | Chuba Hubbard | DJ Moore | Dak Prescott | Jahmyr Gibbs | Jameson Williams | Jaylen Warren | Jordan Addison | Khalil Shakir | Quentin Johnston | Tee Higgins | Travis Kelce,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Chuba Hubbard"": 11.0, ""DJ Moore"": 24.0, ""Dak Prescott"": 7.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 14.0, ""Jaylen Warren"": 12.0, ""Jordan Addison"": 5.0, ""Khalil Shakir"": 2.0, ""Quentin Johnston"": 7.0, ""Tee Higgins"": 33.0, ""Travis Kelce"": 2.0}"
